,store,type,department,date,weekly_sales,is_holiday,temperature_c,fuel_price_usd_per_l,unemployment
735,1,A,82,3/5/2010,19974.91,FALSE,8.055555556,0.693451964,8.106
736,1,A,82,4/2/2010,17695.89,FALSE,16.81666667,0.718284149,7.808
737,1,A,82,5/7/2010,17893.1,FALSE,22.52777778,0.748928121,7.808
738,1,A,82,6/4/2010,20519.54,FALSE,27.05,0.714585738,7.808
739,1,A,82,7/2/2010,18581.75,FALSE,27.17222222,0.70507554,7.787
740,1,A,82,8/6/2010,18429.47,FALSE,30.64444444,0.693980309,7.787
741,1,A,82,9/3/2010,19146.83,FALSE,27.33888889,0.6807717,7.787
742,1,A,82,10/1/2010,20110.05,FALSE,22.16111111,0.687640176,7.838
743,1,A,82,11/5/2010,21850.85,FALSE,14.85555556,0.710358984,7.838
744,1,A,82,12/3/2010,25685.14,FALSE,9.594444444,0.715378255,7.838
745,1,A,82,1/7/2011,20707.94,FALSE,9.038888889,0.786176398,7.742
746,1,A,83,2/5/2010,5711.19,FALSE,5.727777778,0.679450839,8.106
747,1,A,83,3/5/2010,8840,FALSE,8.055555556,0.693451964,8.106
748,1,A,83,4/2/2010,7829.88,FALSE,16.81666667,0.718284149,7.808
749,1,A,83,5/7/2010,6034.61,FALSE,22.52777778,0.748928121,7.808
750,1,A,83,6/4/2010,5160.57,FALSE,27.05,0.714585738,7.808
751,1,A,83,7/2/2010,5829.64,FALSE,27.17222222,0.70507554,7.787
752,1,A,83,8/6/2010,6456.95,FALSE,30.64444444,0.693980309,7.787
753,1,A,83,9/3/2010,5320.7,FALSE,27.33888889,0.6807717,7.787
754,1,A,83,10/1/2010,4471,FALSE,22.16111111,0.687640176,7.838
755,1,A,83,11/5/2010,4703.97,FALSE,14.85555556,0.710358984,7.838
756,1,A,83,12/3/2010,4037.17,FALSE,9.594444444,0.715378255,7.838
757,1,A,83,1/7/2011,6219.34,FALSE,9.038888889,0.786176398,7.742
758,1,A,85,2/5/2010,3825.78,FALSE,5.727777778,0.679450839,8.106
759,1,A,85,3/5/2010,4027.52,FALSE,8.055555556,0.693451964,8.106
760,1,A,85,4/2/2010,3585.97,FALSE,16.81666667,0.718284149,7.808
761,1,A,85,5/7/2010,5023.93,FALSE,22.52777778,0.748928121,7.808
762,1,A,85,6/4/2010,4682.03,FALSE,27.05,0.714585738,7.808
763,1,A,85,7/2/2010,3708.1,FALSE,27.17222222,0.70507554,7.787
764,1,A,85,8/6/2010,4408.58,FALSE,30.64444444,0.693980309,7.787
765,1,A,85,9/3/2010,4019.68,FALSE,27.33888889,0.6807717,7.787
766,1,A,85,10/1/2010,3422.19,FALSE,22.16111111,0.687640176,7.838
767,1,A,85,11/5/2010,3790.85,FALSE,14.85555556,0.710358984,7.838
768,1,A,85,12/3/2010,4648.21,FALSE,9.594444444,0.715378255,7.838
769,1,A,85,1/7/2011,4121.22,FALSE,9.038888889,0.786176398,7.742
770,1,A,87,2/5/2010,35972.49,FALSE,5.727777778,0.679450839,8.106
771,1,A,87,3/5/2010,30800.98,FALSE,8.055555556,0.693451964,8.106
772,1,A,87,4/2/2010,32893.64,FALSE,16.81666667,0.718284149,7.808
773,1,A,87,5/7/2010,41094.12,FALSE,22.52777778,0.748928121,7.808
774,1,A,87,6/4/2010,38128.15,FALSE,27.05,0.714585738,7.808
775,1,A,87,7/2/2010,42866.79,FALSE,27.17222222,0.70507554,7.787
776,1,A,87,8/6/2010,47141.7,FALSE,30.64444444,0.693980309,7.787
777,1,A,87,9/3/2010,48940.83,FALSE,27.33888889,0.6807717,7.787
778,1,A,87,10/1/2010,46866.41,FALSE,22.16111111,0.687640176,7.838
779,1,A,87,11/5/2010,53902.35,FALSE,14.85555556,0.710358984,7.838
780,1,A,87,12/3/2010,52678.88,FALSE,9.594444444,0.715378255,7.838
781,1,A,87,1/7/2011,49541.9,FALSE,9.038888889,0.786176398,7.742
782,1,A,90,2/5/2010,76419.47,FALSE,5.727777778,0.679450839,8.106
783,1,A,90,3/5/2010,78081.85,FALSE,8.055555556,0.693451964,8.106
784,1,A,90,4/2/2010,77280.42,FALSE,16.81666667,0.718284149,7.808
785,1,A,90,5/7/2010,76733.25,FALSE,22.52777778,0.748928121,7.808
786,1,A,90,6/4/2010,76433.03,FALSE,27.05,0.714585738,7.808
787,1,A,90,7/2/2010,78602.71,FALSE,27.17222222,0.70507554,7.787
788,1,A,90,8/6/2010,78840.85,FALSE,30.64444444,0.693980309,7.787
789,1,A,90,9/3/2010,79049.67,FALSE,27.33888889,0.6807717,7.787
790,1,A,90,10/1/2010,73315.81,FALSE,22.16111111,0.687640176,7.838
791,1,A,90,11/5/2010,77903.38,FALSE,14.85555556,0.710358984,7.838
792,1,A,90,12/3/2010,73277.05,FALSE,9.594444444,0.715378255,7.838
793,1,A,90,1/7/2011,78502.53,FALSE,9.038888889,0.786176398,7.742
794,1,A,91,2/5/2010,62424.14,FALSE,5.727777778,0.679450839,8.106
795,1,A,91,3/5/2010,62755.71,FALSE,8.055555556,0.693451964,8.106
796,1,A,91,4/2/2010,57845.36,FALSE,16.81666667,0.718284149,7.808
797,1,A,91,5/7/2010,66019.35,FALSE,22.52777778,0.748928121,7.808
798,1,A,91,6/4/2010,59985.57,FALSE,27.05,0.714585738,7.808
799,1,A,91,7/2/2010,59462.22,FALSE,27.17222222,0.70507554,7.787
800,1,A,91,8/6/2010,68302.1,FALSE,30.64444444,0.693980309,7.787
801,1,A,91,9/3/2010,64708.91,FALSE,27.33888889,0.6807717,7.787
802,1,A,91,10/1/2010,57022.45,FALSE,22.16111111,0.687640176,7.838
803,1,A,91,11/5/2010,60344.73,FALSE,14.85555556,0.710358984,7.838
804,1,A,91,12/3/2010,51969.94,FALSE,9.594444444,0.715378255,7.838
805,1,A,91,1/7/2011,66465.54,FALSE,9.038888889,0.786176398,7.742
806,1,A,92,2/5/2010,139884.94,FALSE,5.727777778,0.679450839,8.106
807,1,A,92,3/5/2010,132945.44,FALSE,8.055555556,0.693451964,8.106
808,1,A,92,4/2/2010,126907.41,FALSE,16.81666667,0.718284149,7.808
809,1,A,92,5/7/2010,132217.62,FALSE,22.52777778,0.748928121,7.808
810,1,A,92,6/4/2010,126058.88,FALSE,27.05,0.714585738,7.808
811,1,A,92,7/2/2010,122267.65,FALSE,27.17222222,0.70507554,7.787
812,1,A,92,8/6/2010,136852.18,FALSE,30.64444444,0.693980309,7.787
813,1,A,92,9/3/2010,130199.04,FALSE,27.33888889,0.6807717,7.787
814,1,A,92,10/1/2010,118966.9,FALSE,22.16111111,0.687640176,7.838
815,1,A,92,11/5/2010,140504.41,FALSE,14.85555556,0.710358984,7.838
816,1,A,92,12/3/2010,119421.7,FALSE,9.594444444,0.715378255,7.838
817,1,A,92,1/7/2011,137438.84,FALSE,9.038888889,0.786176398,7.742
818,1,A,93,2/5/2010,64494.87,FALSE,5.727777778,0.679450839,8.106
819,1,A,93,3/5/2010,63550.08,FALSE,8.055555556,0.693451964,8.106
820,1,A,93,4/2/2010,63245,FALSE,16.81666667,0.718284149,7.808
821,1,A,93,5/7/2010,70383,FALSE,22.52777778,0.748928121,7.808
822,1,A,93,6/4/2010,71718.04,FALSE,27.05,0.714585738,7.808
823,1,A,93,7/2/2010,69962.56,FALSE,27.17222222,0.70507554,7.787
824,1,A,93,8/6/2010,69274.95,FALSE,30.64444444,0.693980309,7.787
825,1,A,93,9/3/2010,68070.49,FALSE,27.33888889,0.6807717,7.787
826,1,A,93,10/1/2010,58034.24,FALSE,22.16111111,0.687640176,7.838
827,1,A,93,11/5/2010,69542.18,FALSE,14.85555556,0.710358984,7.838
828,1,A,93,12/3/2010,56070.53,FALSE,9.594444444,0.715378255,7.838
829,1,A,93,1/7/2011,72231.45,FALSE,9.038888889,0.786176398,7.742
830,1,A,94,2/5/2010,56655.39,FALSE,5.727777778,0.679450839,8.106
831,1,A,94,3/5/2010,59201.37,FALSE,8.055555556,0.693451964,8.106
832,1,A,94,4/2/2010,66172.11,FALSE,16.81666667,0.718284149,7.808
833,1,A,94,5/7/2010,67595.65,FALSE,22.52777778,0.748928121,7.808
834,1,A,94,6/4/2010,64495.92,FALSE,27.05,0.714585738,7.808
835,1,A,94,7/2/2010,62795.87,FALSE,27.17222222,0.70507554,7.787
836,1,A,94,8/6/2010,65856.36,FALSE,30.64444444,0.693980309,7.787
837,1,A,94,9/3/2010,64285.98,FALSE,27.33888889,0.6807717,7.787
838,1,A,94,10/1/2010,56157.83,FALSE,22.16111111,0.687640176,7.838
839,1,A,94,11/5/2010,53352.96,FALSE,14.85555556,0.710358984,7.838
840,1,A,94,12/3/2010,45989.26,FALSE,9.594444444,0.715378255,7.838
841,1,A,94,1/7/2011,54928.05,FALSE,9.038888889,0.786176398,7.742
842,1,A,95,2/5/2010,106690.06,FALSE,5.727777778,0.679450839,8.106
843,1,A,95,3/5/2010,112807.75,FALSE,8.055555556,0.693451964,8.106
844,1,A,95,4/2/2010,111466.37,FALSE,16.81666667,0.718284149,7.808
845,1,A,95,5/7/2010,125592.28,FALSE,22.52777778,0.748928121,7.808
846,1,A,95,6/4/2010,133056.97,FALSE,27.05,0.714585738,7.808
847,1,A,95,7/2/2010,124821.44,FALSE,27.17222222,0.70507554,7.787
848,1,A,95,8/6/2010,131128.96,FALSE,30.64444444,0.693980309,7.787
849,1,A,95,9/3/2010,124220.1,FALSE,27.33888889,0.6807717,7.787
850,1,A,95,10/1/2010,113009.41,FALSE,22.16111111,0.687640176,7.838
851,1,A,95,11/5/2010,110332.92,FALSE,14.85555556,0.710358984,7.838
852,1,A,95,12/3/2010,100834.31,FALSE,9.594444444,0.715378255,7.838
853,1,A,95,1/7/2011,107317.32,FALSE,9.038888889,0.786176398,7.742
854,1,A,96,7/2/2010,5265.09,FALSE,27.17222222,0.70507554,7.787
855,1,A,96,8/6/2010,31233.67,FALSE,30.64444444,0.693980309,7.787
856,1,A,96,9/3/2010,28420.73,FALSE,27.33888889,0.6807717,7.787
857,1,A,96,10/1/2010,27930.71,FALSE,22.16111111,0.687640176,7.838
858,1,A,96,11/5/2010,27824.48,FALSE,14.85555556,0.710358984,7.838
859,1,A,96,12/3/2010,23153.17,FALSE,9.594444444,0.715378255,7.838
860,1,A,96,1/7/2011,19419.74,FALSE,9.038888889,0.786176398,7.742
861,1,A,96,2/4/2011,28899.26,FALSE,5.705555556,0.789610637,7.742
862,1,A,96,3/4/2011,30353.42,FALSE,15.32222222,0.868598118,7.742
863,1,A,96,4/1/2011,31925.72,FALSE,15.09444444,0.930942751,7.682
864,1,A,96,5/6/2011,35061.31,FALSE,18.11666667,1.031856523,7.682
865,1,A,96,6/3/2011,45278.54,FALSE,28.33333333,0.977172882,7.682
866,1,A,97,2/5/2010,32153.04,FALSE,5.727777778,0.679450839,8.106
867,1,A,97,3/5/2010,31576.47,FALSE,8.055555556,0.693451964,8.106
868,1,A,97,4/2/2010,30149.2,FALSE,16.81666667,0.718284149,7.808
869,1,A,97,5/7/2010,34449.36,FALSE,22.52777778,0.748928121,7.808
870,1,A,97,6/4/2010,35109.14,FALSE,27.05,0.714585738,7.808
871,1,A,97,7/2/2010,33726.13,FALSE,27.17222222,0.70507554,7.787
872,1,A,97,8/6/2010,37436.74,FALSE,30.64444444,0.693980309,7.787
873,1,A,97,9/3/2010,36014.75,FALSE,27.33888889,0.6807717,7.787
874,1,A,97,10/1/2010,32954.82,FALSE,22.16111111,0.687640176,7.838
875,1,A,97,11/5/2010,35669.19,FALSE,14.85555556,0.710358984,7.838
876,1,A,97,12/3/2010,30659.4,FALSE,9.594444444,0.715378255,7.838
877,1,A,97,1/7/2011,35362.9,FALSE,9.038888889,0.786176398,7.742
878,1,A,98,2/5/2010,10891.37,FALSE,5.727777778,0.679450839,8.106
879,1,A,98,3/5/2010,10903.65,FALSE,8.055555556,0.693451964,8.106
880,1,A,98,4/2/2010,14740.14,FALSE,16.81666667,0.718284149,7.808
881,1,A,98,5/7/2010,10972.91,FALSE,22.52777778,0.748928121,7.808
882,1,A,98,6/4/2010,10994.44,FALSE,27.05,0.714585738,7.808
883,1,A,98,7/2/2010,10139.42,FALSE,27.17222222,0.70507554,7.787
884,1,A,98,8/6/2010,10210.44,FALSE,30.64444444,0.693980309,7.787
885,1,A,98,9/3/2010,10282.67,FALSE,27.33888889,0.6807717,7.787
886,1,A,98,10/1/2010,10344.16,FALSE,22.16111111,0.687640176,7.838
887,1,A,98,11/5/2010,11084.68,FALSE,14.85555556,0.710358984,7.838
888,1,A,98,12/3/2010,10262.38,FALSE,9.594444444,0.715378255,7.838
889,1,A,98,1/7/2011,9419.13,FALSE,9.038888889,0.786176398,7.742
890,1,A,99,7/2/2010,0.01,FALSE,27.17222222,0.70507554,7.787
891,1,A,99,3/4/2011,380,FALSE,15.32222222,0.868598118,7.742
892,1,A,99,5/13/2011,230,FALSE,24.24444444,1.030007318,7.682
893,1,A,99,6/17/2011,50,FALSE,30.22777778,0.960794207,7.682
894,1,A,99,8/19/2011,510,FALSE,32.18888889,0.938867917,7.962
895,1,A,99,9/2/2011,20,FALSE,31.01666667,0.933320301,7.962
896,1,A,99,11/25/2011,2400,TRUE,15.63333333,0.854861164,7.866
897,1,A,99,12/9/2011,435,FALSE,6.627777778,0.834255735,7.866
898,1,A,99,2/3/2012,330,FALSE,13.63888889,0.887618514,7.348
899,1,A,99,4/6/2012,140,FALSE,21.35,1.02789394,7.143
900,1,A,99,10/5/2012,635,FALSE,20.30555556,0.955510764,6.573
901,2,A,1,2/5/2010,35034.06,FALSE,4.55,0.679450839,8.324
902,2,A,1,3/5/2010,27372.05,FALSE,8.427777778,0.693451964,8.324
903,2,A,1,4/2/2010,82766.07,FALSE,17.37222222,0.718284149,8.2
904,2,A,1,5/7/2010,26191.58,FALSE,21.82222222,0.748928121,8.2
905,2,A,1,6/4/2010,23869.17,FALSE,27.67222222,0.714585738,8.2
906,2,A,1,7/2/2010,23803.34,FALSE,28.18888889,0.70507554,8.099
907,2,A,1,8/6/2010,22795.72,FALSE,31.96111111,0.693980309,8.099
908,2,A,1,9/3/2010,23901.32,FALSE,27.68333333,0.6807717,8.099
909,2,A,1,10/1/2010,27023.35,FALSE,20.68888889,0.687640176,8.163
910,2,A,1,11/5/2010,46198.84,FALSE,14.36111111,0.710358984,8.163
911,2,A,1,12/3/2010,30662.62,FALSE,9.627777778,0.715378255,8.163
912,2,A,1,1/7/2011,19092.94,FALSE,7.05,0.786176398,8.028
913,2,A,2,2/5/2010,74661.16,FALSE,4.55,0.679450839,8.324
914,2,A,2,3/5/2010,68428.64,FALSE,8.427777778,0.693451964,8.324
915,2,A,2,4/2/2010,68286.2,FALSE,17.37222222,0.718284149,8.2
916,2,A,2,5/7/2010,68976.37,FALSE,21.82222222,0.748928121,8.2
917,2,A,2,6/4/2010,68994.35,FALSE,27.67222222,0.714585738,8.2
918,2,A,2,7/2/2010,72107.47,FALSE,28.18888889,0.70507554,8.099
919,2,A,2,8/6/2010,69920.91,FALSE,31.96111111,0.693980309,8.099
920,2,A,2,9/3/2010,70081.13,FALSE,27.68333333,0.6807717,8.099
921,2,A,2,10/1/2010,66423.44,FALSE,20.68888889,0.687640176,8.163
922,2,A,2,11/5/2010,64267.74,FALSE,14.36111111,0.710358984,8.163
923,2,A,2,12/3/2010,62758.12,FALSE,9.627777778,0.715378255,8.163
924,2,A,2,1/7/2011,62974.44,FALSE,7.05,0.786176398,8.028
925,2,A,3,2/5/2010,16873.2,FALSE,4.55,0.679450839,8.324
926,2,A,3,3/5/2010,14895.96,FALSE,8.427777778,0.693451964,8.324
927,2,A,3,4/2/2010,13404.23,FALSE,17.37222222,0.718284149,8.2
928,2,A,3,5/7/2010,12060.55,FALSE,21.82222222,0.748928121,8.2
929,2,A,3,6/4/2010,11859.68,FALSE,27.67222222,0.714585738,8.2
930,2,A,3,7/2/2010,11663.03,FALSE,28.18888889,0.70507554,8.099
931,2,A,3,8/6/2010,41201.05,FALSE,31.96111111,0.693980309,8.099
932,2,A,3,9/3/2010,27296.57,FALSE,27.68333333,0.6807717,8.099
933,2,A,3,10/1/2010,12390.87,FALSE,20.68888889,0.687640176,8.163
934,2,A,3,11/5/2010,12098.73,FALSE,14.36111111,0.710358984,8.163
935,2,A,3,12/3/2010,15463.76,FALSE,9.627777778,0.715378255,8.163
936,2,A,3,1/7/2011,14936.37,FALSE,7.05,0.786176398,8.028
937,2,A,4,2/5/2010,47681.96,FALSE,4.55,0.679450839,8.324
938,2,A,4,3/5/2010,46937.81,FALSE,8.427777778,0.693451964,8.324
939,2,A,4,4/2/2010,47951.76,FALSE,17.37222222,0.718284149,8.2
940,2,A,4,5/7/2010,47486.4,FALSE,21.82222222,0.748928121,8.2
941,2,A,4,6/4/2010,49732.37,FALSE,27.67222222,0.714585738,8.2
942,2,A,4,7/2/2010,49043.02,FALSE,28.18888889,0.70507554,8.099
943,2,A,4,8/6/2010,49676.14,FALSE,31.96111111,0.693980309,8.099
944,2,A,4,9/3/2010,48202.94,FALSE,27.68333333,0.6807717,8.099
945,2,A,4,10/1/2010,44705.44,FALSE,20.68888889,0.687640176,8.163
946,2,A,4,11/5/2010,47784.77,FALSE,14.36111111,0.710358984,8.163
947,2,A,4,12/3/2010,45630.41,FALSE,9.627777778,0.715378255,8.163
948,2,A,4,1/7/2011,46972.35,FALSE,7.05,0.786176398,8.028
949,2,A,5,2/5/2010,34025.45,FALSE,4.55,0.679450839,8.324
950,2,A,5,3/5/2010,28609.08,FALSE,8.427777778,0.693451964,8.324
951,2,A,5,4/2/2010,41053.17,FALSE,17.37222222,0.718284149,8.2
952,2,A,5,5/7/2010,27408.86,FALSE,21.82222222,0.748928121,8.2
953,2,A,5,6/4/2010,29784.34,FALSE,27.67222222,0.714585738,8.2
954,2,A,5,7/2/2010,25343.84,FALSE,28.18888889,0.70507554,8.099
955,2,A,5,8/6/2010,24316.97,FALSE,31.96111111,0.693980309,8.099
956,2,A,5,9/3/2010,23507.43,FALSE,27.68333333,0.6807717,8.099
957,2,A,5,10/1/2010,29935.83,FALSE,20.68888889,0.687640176,8.163
958,2,A,5,11/5/2010,26202.38,FALSE,14.36111111,0.710358984,8.163
959,2,A,5,12/3/2010,48750.32,FALSE,9.627777778,0.715378255,8.163
960,2,A,5,1/7/2011,25042.94,FALSE,7.05,0.786176398,8.028
961,2,A,6,2/5/2010,7472.24,FALSE,4.55,0.679450839,8.324
962,2,A,6,3/5/2010,6068.64,FALSE,8.427777778,0.693451964,8.324
963,2,A,6,4/2/2010,6375.83,FALSE,17.37222222,0.718284149,8.2
964,2,A,6,5/7/2010,12981.17,FALSE,21.82222222,0.748928121,8.2
965,2,A,6,6/4/2010,11352.12,FALSE,27.67222222,0.714585738,8.2
966,2,A,6,7/2/2010,7216.63,FALSE,28.18888889,0.70507554,8.099
967,2,A,6,8/6/2010,8095.68,FALSE,31.96111111,0.693980309,8.099
968,2,A,6,9/3/2010,5343.92,FALSE,27.68333333,0.6807717,8.099
969,2,A,6,10/1/2010,6989.57,FALSE,20.68888889,0.687640176,8.163
970,2,A,6,11/5/2010,6094.83,FALSE,14.36111111,0.710358984,8.163
971,2,A,6,12/3/2010,7397.88,FALSE,9.627777778,0.715378255,8.163
972,2,A,6,1/7/2011,2969.62,FALSE,7.05,0.786176398,8.028
973,2,A,7,2/5/2010,28512.95,FALSE,4.55,0.679450839,8.324
974,2,A,7,3/5/2010,29442.87,FALSE,8.427777778,0.693451964,8.324
975,2,A,7,4/2/2010,40111.71,FALSE,17.37222222,0.718284149,8.2
976,2,A,7,5/7/2010,36761.04,FALSE,21.82222222,0.748928121,8.2
977,2,A,7,6/4/2010,62903.1,FALSE,27.67222222,0.714585738,8.2
978,2,A,7,7/2/2010,34611.91,FALSE,28.18888889,0.70507554,8.099
979,2,A,7,8/6/2010,29730.29,FALSE,31.96111111,0.693980309,8.099
980,2,A,7,9/3/2010,27545.9,FALSE,27.68333333,0.6807717,8.099
981,2,A,7,10/1/2010,27350.84,FALSE,20.68888889,0.687640176,8.163
982,2,A,7,11/5/2010,28729.55,FALSE,14.36111111,0.710358984,8.163
983,2,A,7,12/3/2010,94720.59,FALSE,9.627777778,0.715378255,8.163
984,2,A,7,1/7/2011,22101.64,FALSE,7.05,0.786176398,8.028
985,2,A,8,2/5/2010,69634.8,FALSE,4.55,0.679450839,8.324
986,2,A,8,3/5/2010,67041.18,FALSE,8.427777778,0.693451964,8.324
987,2,A,8,4/2/2010,63316.38,FALSE,17.37222222,0.718284149,8.2
988,2,A,8,5/7/2010,61640.34,FALSE,21.82222222,0.748928121,8.2
989,2,A,8,6/4/2010,61463.29,FALSE,27.67222222,0.714585738,8.2
990,2,A,8,7/2/2010,61018.69,FALSE,28.18888889,0.70507554,8.099
991,2,A,8,8/6/2010,58947.32,FALSE,31.96111111,0.693980309,8.099
992,2,A,8,9/3/2010,58793.43,FALSE,27.68333333,0.6807717,8.099
993,2,A,8,10/1/2010,58821.79,FALSE,20.68888889,0.687640176,8.163
994,2,A,8,11/5/2010,63248.62,FALSE,14.36111111,0.710358984,8.163
995,2,A,8,12/3/2010,58172.84,FALSE,9.627777778,0.715378255,8.163
996,2,A,8,1/7/2011,60626.1,FALSE,7.05,0.786176398,8.028
997,2,A,9,2/5/2010,24162.08,FALSE,4.55,0.679450839,8.324
998,2,A,9,3/5/2010,29094,FALSE,8.427777778,0.693451964,8.324
999,2,A,9,4/2/2010,36776.79,FALSE,17.37222222,0.718284149,8.2
1000,2,A,9,5/7/2010,34875.47,FALSE,21.82222222,0.748928121,8.2
1001,2,A,9,6/4/2010,48752.71,FALSE,27.67222222,0.714585738,8.2
1002,2,A,9,7/2/2010,36611.78,FALSE,28.18888889,0.70507554,8.099
1003,2,A,9,8/6/2010,29052.46,FALSE,31.96111111,0.693980309,8.099
1004,2,A,9,9/3/2010,61719.22,FALSE,27.68333333,0.6807717,8.099
1005,2,A,9,10/1/2010,36075.43,FALSE,20.68888889,0.687640176,8.163
1006,2,A,9,11/5/2010,42709.43,FALSE,14.36111111,0.710358984,8.163
1007,2,A,9,12/3/2010,36011.23,FALSE,9.627777778,0.715378255,8.163
1008,2,A,9,1/7/2011,18276.17,FALSE,7.05,0.786176398,8.028
1009,2,A,10,2/5/2010,39602.47,FALSE,4.55,0.679450839,8.324
1010,2,A,10,3/5/2010,39883.5,FALSE,8.427777778,0.693451964,8.324
1011,2,A,10,4/2/2010,43902.87,FALSE,17.37222222,0.718284149,8.2
1012,2,A,10,5/7/2010,38111.65,FALSE,21.82222222,0.748928121,8.2
1013,2,A,10,6/4/2010,41412.93,FALSE,27.67222222,0.714585738,8.2
1014,2,A,10,7/2/2010,46035.1,FALSE,28.18888889,0.70507554,8.099
1015,2,A,10,8/6/2010,42421.79,FALSE,31.96111111,0.693980309,8.099
1016,2,A,10,9/3/2010,42172.3,FALSE,27.68333333,0.6807717,8.099
1017,2,A,10,10/1/2010,37086.82,FALSE,20.68888889,0.687640176,8.163
1018,2,A,10,11/5/2010,38289.5,FALSE,14.36111111,0.710358984,8.163
1019,2,A,10,12/3/2010,30806.12,FALSE,9.627777778,0.715378255,8.163
1020,2,A,10,1/7/2011,30702.36,FALSE,7.05,0.786176398,8.028
1021,2,A,11,2/5/2010,24800.3,FALSE,4.55,0.679450839,8.324
1022,2,A,11,3/5/2010,21422.84,FALSE,8.427777778,0.693451964,8.324
1023,2,A,11,4/2/2010,21841.98,FALSE,17.37222222,0.718284149,8.2
1024,2,A,11,5/7/2010,25793.95,FALSE,21.82222222,0.748928121,8.2
1025,2,A,11,6/4/2010,36172.11,FALSE,27.67222222,0.714585738,8.2
1026,2,A,11,7/2/2010,25225.23,FALSE,28.18888889,0.70507554,8.099
1027,2,A,11,8/6/2010,38708.3,FALSE,31.96111111,0.693980309,8.099
1028,2,A,11,9/3/2010,19706.72,FALSE,27.68333333,0.6807717,8.099
1029,2,A,11,10/1/2010,19715.97,FALSE,20.68888889,0.687640176,8.163
1030,2,A,11,11/5/2010,27897.88,FALSE,14.36111111,0.710358984,8.163
1031,2,A,11,12/3/2010,29507.27,FALSE,9.627777778,0.715378255,8.163
1032,2,A,11,1/7/2011,24475.41,FALSE,7.05,0.786176398,8.028
1033,2,A,12,2/5/2010,6906.2,FALSE,4.55,0.679450839,8.324
1034,2,A,12,3/5/2010,8806.59,FALSE,8.427777778,0.693451964,8.324
1035,2,A,12,4/2/2010,9186.5,FALSE,17.37222222,0.718284149,8.2
1036,2,A,12,5/7/2010,9081.36,FALSE,21.82222222,0.748928121,8.2
1037,2,A,12,6/4/2010,9304.88,FALSE,27.67222222,0.714585738,8.2
1038,2,A,12,7/2/2010,8646.9,FALSE,28.18888889,0.70507554,8.099
1039,2,A,12,8/6/2010,9352.51,FALSE,31.96111111,0.693980309,8.099
1040,2,A,12,9/3/2010,7936.47,FALSE,27.68333333,0.6807717,8.099
1041,2,A,12,10/1/2010,8915.64,FALSE,20.68888889,0.687640176,8.163
1042,2,A,12,11/5/2010,7196.52,FALSE,14.36111111,0.710358984,8.163
1043,2,A,12,12/3/2010,6701.76,FALSE,9.627777778,0.715378255,8.163
1044,2,A,12,1/7/2011,5186.85,FALSE,7.05,0.786176398,8.028
1045,2,A,13,2/5/2010,53319.96,FALSE,4.55,0.679450839,8.324
1046,2,A,13,3/5/2010,52696.93,FALSE,8.427777778,0.693451964,8.324
1047,2,A,13,4/2/2010,49482.41,FALSE,17.37222222,0.718284149,8.2
1048,2,A,13,5/7/2010,47983.65,FALSE,21.82222222,0.748928121,8.2
1049,2,A,13,6/4/2010,51485.83,FALSE,27.67222222,0.714585738,8.2
1050,2,A,13,7/2/2010,52460.87,FALSE,28.18888889,0.70507554,8.099
1051,2,A,13,8/6/2010,51948.67,FALSE,31.96111111,0.693980309,8.099
1052,2,A,13,9/3/2010,52807.63,FALSE,27.68333333,0.6807717,8.099
1053,2,A,13,10/1/2010,51662.65,FALSE,20.68888889,0.687640176,8.163
1054,2,A,13,11/5/2010,50724.17,FALSE,14.36111111,0.710358984,8.163
1055,2,A,13,12/3/2010,44822.6,FALSE,9.627777778,0.715378255,8.163
1056,2,A,13,1/7/2011,47995.82,FALSE,7.05,0.786176398,8.028
1057,2,A,14,2/5/2010,26425.58,FALSE,4.55,0.679450839,8.324
1058,2,A,14,3/5/2010,24936.9,FALSE,8.427777778,0.693451964,8.324
1059,2,A,14,4/2/2010,19648.41,FALSE,17.37222222,0.718284149,8.2
1060,2,A,14,5/7/2010,20054.97,FALSE,21.82222222,0.748928121,8.2
1061,2,A,14,6/4/2010,19716.99,FALSE,27.67222222,0.714585738,8.2
1062,2,A,14,7/2/2010,20027.37,FALSE,28.18888889,0.70507554,8.099
1063,2,A,14,8/6/2010,20406.24,FALSE,31.96111111,0.693980309,8.099
1064,2,A,14,9/3/2010,20221.83,FALSE,27.68333333,0.6807717,8.099
1065,2,A,14,10/1/2010,18869.84,FALSE,20.68888889,0.687640176,8.163
1066,2,A,14,11/5/2010,19859.89,FALSE,14.36111111,0.710358984,8.163
1067,2,A,14,12/3/2010,26246.33,FALSE,9.627777778,0.715378255,8.163
1068,2,A,14,1/7/2011,16916.65,FALSE,7.05,0.786176398,8.028
1069,2,A,16,2/5/2010,9674.86,FALSE,4.55,0.679450839,8.324
1070,2,A,16,3/5/2010,21957.34,FALSE,8.427777778,0.693451964,8.324
1071,2,A,16,4/2/2010,48041.98,FALSE,17.37222222,0.718284149,8.2
1072,2,A,16,5/7/2010,54829.3,FALSE,21.82222222,0.748928121,8.2
1073,2,A,16,6/4/2010,69765.65,FALSE,27.67222222,0.714585738,8.2
1074,2,A,16,7/2/2010,44514.67,FALSE,28.18888889,0.70507554,8.099
1075,2,A,16,8/6/2010,32172.54,FALSE,31.96111111,0.693980309,8.099
